WKT,Enplanements,Passengers,Magnetic_Variation,State_Name,Official_Facility_Name,Elevation_Nearest_Tenth_Of_A_Foot_Msl,Has_Been_Designated_As_A_Customs_Landing_Rights_Airport,Location_Identifier,Departing_Flights,County_Or_Parish_Name,Magnetic_Direction,Facility_Type,Arriving_Flights,Has_Been_Designated_As_An_International_Airport,Icao_Identifier,City_Name,Associated_Aeronautical_Chart,Airport_Activation_Date_Mm_Yyyy,County_s_State_Post_Office_Code,SHAPE_X,SHAPE_Y
"POINT (-85.5005247219035 36.5445055553369)",,,1,Tennessee,Cumberland River Hospital,600,,TN45,,Clay,W,Heliport,,,,Celina,Memphis,11/1989,TN,-85.5005247219035,36.5445055553369
"POINT (-87.4636111108435 35.7822222221895)",,,1,Tennessee,Hickman County Health Services,760,,TN22,,Hickman,W,Heliport,,,,Centerville,Atlanta,05/1999,TN,-87.4636111108435,35.7822222221895
"POINT (-85.2905127776034 35.0492402776094)",,,2,Tennessee,Erlanger Medical Center,745,,0TN8,,Hamilton,W,Heliport,,,,Chattanooga,Atlanta,11/1986,TN,-85.2905127776034,35.0492402776094
"POINT (-85.2650000001036 35.169444444751)",,,3,Tennessee,Mathews,710,,TN90,,Hamilton,W,Heliport,,,,Chattanooga,Atlanta,01/2001,TN,-85.2650000001036,35.169444444751
"POINT (-85.2583333328855 35.044166666997)",,,,Tennessee,Memorial Health Care System,770,,TN03,,Hamilton,,Heliport,,,,Chattanooga,Atlanta,03/2004,TN,-85.2583333328855,35.044166666997
"POINT (-87.2693888893266 36.5806333331757)",,,,Tennessee,Gateway Medical Center,516,,TN93,,Montgomery,,Heliport,,,,Clarksville,St Louis,09/2011,TN,-87.2693888893266,36.5806333331757
"POINT (-84.8694416662825 35.1782111113165)",,,,Tennessee,Bradley Memorial Hospital,908,,33TN,,Bradley,,Heliport,,,,Cleveland,Atlanta,07/2008,TN,-84.8694416662825,35.1782111113165
"POINT (-87.0538947217818 35.556183889242)",,,,Tennessee,Maury Rgnl Hospital,651,,1TN5,,Maury,W,Heliport,,,,Columbia,Atlanta,05/1987,TN,-87.0538947217818,35.556183889242
"POINT (-85.5074833335041 36.169427778093)",,,1,Tennessee,Cookeville Rgnl Medical Center,1126,,TN31,,Putnam,W,Heliport,,,,Cookeville,Memphis,11/1989,TN,-85.5074833335041,36.169427778093
"POINT (-84.3850277777915 35.0270722222703)",,,4,Tennessee,Copper Basin Medical Center,1691,,23TN,,Polk,W,Heliport,,,,Copperhill,Atlanta,07/2010,TN,-84.3850277777915,35.0270722222703
"POINT (-88.2524999997002 35.0352777778806)",,,,Tennessee,Pca,480,,7TN7,,Hardin,E,Heliport,,,,Counce,Atlanta,11/1996,TN,-88.2524999997002,35.0352777778806
"POINT (-85.0180694445996 35.941963888867)",,,,Tennessee,Cumberland County Hospital,1869,,57TN,,Cumberland,,Heliport,,,,Crossville,Atlanta,01/2012,TN,-85.0180694445996,35.941963888867
"POINT (-87.3746527781253 36.0733888887975)",,,1,Tennessee,Horizon Medical Center,836,,7TN6,,Dickson,W,Heliport,,,,Dickson,Memphis,10/1997,TN,-87.3746527781253,36.0733888887975
"POINT (-85.3802583336494 35.3879555558596)",,,,Tennessee,Sequatchie County,784,,18TN,,Sequatchie,,Heliport,,,,Dunlap,Atlanta,07/2008,TN,-85.3802583336494,35.3879555558596
"POINT (-89.3799999999749 36.0494444443042)",,,,Tennessee,Methodist Healthcare,312,,1TN4,,Dyer,,Heliport,,,,Dyersburg,St Louis,04/2003,TN,-89.3799999999749,36.0494444443042
"POINT (-86.5555611109767 35.1503083335428)",,,2,Tennessee,Lincoln Medical Center,699,,16TN,,Lincoln,W,Heliport,,,,Fayetteville,Atlanta,11/2002,TN,-86.5555611109767,35.1503083335428
"POINT (-87.4808000001059 36.5681933330813)",,,3,Tennessee,Sabre Ahp (Fort Campbell),593,,EOD,,Montgomery,W,Heliport,,,KEOD,Fort Campbell(Clarksville),St Louis,,TN,-87.4808000001059,36.5681933330813
"POINT (-86.5633333330183 36.3872222219776)",,,,Tennessee,Julkev,500,,22TN,,Sumner,,Heliport,,,,Gallatin,St Louis,02/2005,TN,-86.5633333330183,36.3872222219776
"POINT (-89.8072222218976 35.0891666670162)",,,,Tennessee,Methodist Lebonheur Healthcare,285,,TN69,,Shelby,E,Heliport,,,,Germantown,Memphis,12/2000,TN,-89.8072222218976,35.0891666670162
"POINT (-86.6986111113542 36.3133333335527)",,,2,Tennessee,Dollar General,736,,9TN8,,Davidson,W,Heliport,,,,Goodlettsville,Atlanta,10/1999,TN,-86.6986111113542,36.3133333335527
"POINT (-84.5513555553268 35.9366222224766)",,,2,Tennessee,Roane Medical Center,880,,TN19,,Roane,W,Heliport,,,,Harriman,Memphis,11/1989,TN,-84.5513555553268,35.9366222224766
"POINT (-88.8855555553609 35.801944444411)",,,,Tennessee,Humboldt General,405,,73TN,,Gibson,,Heliport,,,,Humboldt,Memphis,09/2011,TN,-88.8855555553609,35.801944444411
"POINT (-88.41755027768 36.0000622220081)",,,,Tennessee,Bmh-H,570,,4TN7,,Carroll,E,Heliport,,,,Huntingdon,St Louis,04/1993,TN,-88.41755027768,36.0000622220081
"POINT (-88.8311111112046 35.6372222223134)",,,1,Tennessee,Jackson-Madison County General Hospital,432,,TN05,,Madison,E,Heliport,,,,Jackson,Memphis,08/1988,TN,-88.8311111112046,35.6372222223134
"POINT (-88.8550594447893 35.6822933330092)",,,1,Tennessee,Rgnl Hospital Of Jackson,444,,4TN8,,Madison,E,Heliport,,,,Jackson,Memphis,04/1993,TN,-88.8550594447893,35.6822933330092
"POINT (-84.1297222226055 36.5738888892355)",,,4,Tennessee,Jellico Hospital,1080,,TN40,,Campbell,W,Heliport,,,,Jellico,Cincinnati,05/1999,TN,-84.1297222226055,36.5738888892355
"POINT (-82.3075000002932 36.4313888887038)",,,4,Tennessee,Air Trade Center,1616,,TN57,,Washington,W,Heliport,,,,Johnson City,Cincinnati,09/1979,TN,-82.3075000002932,36.4313888887038
"POINT (-82.3855555558664 36.3083333332716)",,,4,Tennessee,Johnson City Medical Center,1745,,TN91,,Washington,W,Heliport,,,,Johnson City,Atlanta,07/1984,TN,-82.3855555558664,36.3083333332716
"POINT (-82.2936111108545 36.4324999999555)",,,,Tennessee,Edwards,1580,,89TN,,Sullivan,,Heliport,,,,Johnson City,Cincinnati,07/2009,TN,-82.2936111108545,36.4324999999555
"POINT (-82.5223722219459 36.5478791669199)",,,4,Tennessee,Brendle's,1210,,1TN7,,Sullivan,W,Heliport,,,,Kingsport,Cincinnati,05/1987,TN,-82.5223722219459,36.5478791669199
"POINT (-82.5533333337462 36.5536111109538)",,,4,Tennessee,Wellmont Holston Valley Medical Center,1270,,3TN5,,Sullivan,W,Heliport,,,,Kingsport,Cincinnati,06/1991,TN,-82.5533333337462,36.5536111109538
"POINT (-82.5152333337392 36.5515499999346)",,,6,Tennessee,Indian Path Medical Center,1283,,15TN,,Sullivan,W,Heliport,,,,Kingsport,Cincinnati,10/2002,TN,-82.5152333337392,36.5515499999346
"POINT (-83.938239722568 35.956193333027)",,,3,Tennessee,East Tennessee Children's Hospital,1003,,0TN9,,Knox,W,Heliport,,,,Knoxville,Atlanta,11/1986,TN,-83.938239722568,35.956193333027
"POINT (-84.1001908334788 35.9175800002505)",,,3,Tennessee,Park West,1000,,0TN3,,Knox,W,Heliport,,,,Knoxville,Atlanta,07/1986,TN,-84.1001908334788,35.9175800002505
"POINT (-83.9276844443177 35.9917491667814)",,,3,Tennessee,St Mary's Medical Center,790,,0TN4,,Knox,W,Heliport,,,,Knoxville,Charlotte,07/1986,TN,-83.9276844443177,35.9917491667814
"POINT (-84.0911111108463 35.9236111111205)",,,4,Tennessee,Horne Properties,975,,0TN7,,Knox,W,Heliport,,,,Knoxville,Atlanta,10/1999,TN,-84.0911111108463,35.9236111111205
"POINT (-83.9438249996437 35.9416641668639)",,,4,Tennessee,Univ Of Tennessee Medical Center,920,,09TN,,Knox,W,Heliport,,,,Knoxville,Atlanta,11/2002,TN,-83.9438249996437,35.9416641668639
"POINT (-87.3369583333332 35.2229250001306)",,,,Tennessee,Crockett Hospital,922,,31TN,,Lawrence,,Heliport,,,,Lawrenceburg,Atlanta,03/2013,TN,-87.3369583333332,35.2229250001306
"POINT (-84.2708333334098 35.8261111111268)",,,,Tennessee,Ft Loudon Medical Center,900,,55TN,,Loudon,,Heliport,,,,Lenoir City,Atlanta,02/2006,TN,-84.2708333334098,35.8261111111268
"POINT (-87.8561375003249 35.5950700002158)",,,,Tennessee,Perry Community Hospital,740,,5TN8,,Perry,E,Heliport,,,,Linden,Atlanta,06/1993,TN,-87.8561375003249,35.5950700002158
"POINT (-85.3280583329254 36.3839222225612)",,,4,Tennessee,Livingston Hospital,990,,34TN,,Overton,W,Heliport,,,,Livingston,St Louis,07/2010,TN,-85.3280583329254,36.3839222225612
"POINT (-84.3130555558302 35.7708333333691)",,,4,Tennessee,Loudon Justice Center,904,,TN32,,Loudon,W,Heliport,,,,Loudon,Atlanta,07/2001,TN,-84.3130555558302,35.7708333333691
"POINT (-87.285099999641 35.9257999999892)",,,,Tennessee,Donald Gammons Memorial,950,,76TN,,Hickman,,Heliport,,,,Lyles,Atlanta,10/2012,TN,-87.285099999641,35.9257999999892
"POINT (-88.4856069445405 36.133394722255)",,,,Tennessee,Mc Kenzie Rgnl Hospital,100,,5TN1,,Carroll,E,Heliport,,,,Mc Kenzie,St Louis,04/1993,TN,-88.4856069445405,36.133394722255
"POINT (-85.7422805555695 35.6991750002433)",,,,Tennessee,Columbia River Park Hospital,948,,25TN,,Warren,,Heliport,,,,Mc Minnville,Atlanta,07/2008,TN,-85.7422805555695,35.6991750002433
"POINT (-86.078491666789 35.4974361109618)",,,3,Tennessee,Medical Center Manchester,1072,,24TN,,Coffee,W,Heliport,,,,Manchester,Atlanta,06/2010,TN,-86.078491666789,35.4974361109618
"POINT (-84.0249061107382 35.7625816667276)",,,3,Tennessee,Vertiflite,920,,TN59,,Blount,W,Heliport,,,,Maryville,Atlanta,09/1979,TN,-84.0249061107382,35.7625816667276
"POINT (-90.0184236110924 35.1367563886815)",,,2,Tennessee,Methodist Hospital Central,493,,TN25,,Shelby,E,Heliport,,,,Memphis,Memphis,09/1971,TN,-90.0184236110924,35.1367563886815
"POINT (-90.0445352774258 35.1753669447285)",,,2,Tennessee,Anderson-Tully County,238,,TN28,,Shelby,E,Heliport,,,,Memphis,Memphis,04/1974,TN,-90.0445352774258,35.1753669447285
"POINT (-89.8928644444056 35.2339766663854)",,,2,Tennessee,Methodist Hospital-North,346,,3TN1,,Shelby,E,Heliport,,,,Memphis,Memphis,02/1988,TN,-89.8928644444056,35.2339766663854
"POINT (-90.0542577778818 35.1373122223312)",,,2,Tennessee,67 Madison Ave Partnership Ltd,650,,TN29,,Shelby,E,Heliport,,,,Memphis,Memphis,12/1976,TN,-90.0542577778818,35.1373122223312
"POINT (-90.0337027781806 35.000091666629)",,,1,Tennessee,Le Bonheur Medical Center,300,,8TN0,,Shelby,E,Heliport,,,,Memphis,Memphis,01/1997,TN,-90.0337027781806,35.000091666629
"POINT (-90.0713888893018 35.1263888890065)",,,1,Tennessee,News Channel 3,300,,14TN,,Shelby,E,Heliport,,,,Memphis,Memphis,09/2002,TN,-90.0713888893018,35.1263888890065
"POINT (-90.026757221796 35.1417563888276)",,,2,Tennessee,Hospital Wing,282,,2TN0,,Shelby,E,Heliport,,,,Memphis,Memphis,05/1987,TN,-90.026757221796,35.1417563888276
"POINT (-90.0158333333437 35.2494444441397)",,,,Tennessee,Memphis Police Department,240,,27TN,,Shelby,,Heliport,,,,Memphis,Memphis,03/2003,TN,-90.0158333333437,35.2494444441397
"POINT (-89.8619444440043 35.126666666463)",,,,Tennessee,Bhm East Helipad,261,,28TN,,Shelby,,Heliport,,,,Memphis,Memphis,03/2003,TN,-89.8619444440043,35.126666666463
"POINT (-88.7536111115323 35.9127777775871)",,,1,Tennessee,Milan General Hospital,424,,6TN6,,Gibson,E,Heliport,,,,Milan,Memphis,03/1994,TN,-88.7536111115323,35.9127777775871
"POINT (-83.3007500000199 36.2159999996733)",,,,Tennessee,Lakeway Rgnl Hospital,1422,,72TN,,Hamblen,,Heliport,,,,Morristown,Cincinnati,09/2003,TN,-83.3007500000199,36.2159999996733
"POINT (-81.9452000004226 36.419366666867)",,,,Tennessee,East Tennessee Helicopters,2350,,9TN3,,Johnson,,Heliport,,,,Mountain City,Cincinnati,01/2012,TN,-81.9452000004226,36.419366666867
"POINT (-86.738886944167 36.1375572221123)",,,,Tennessee,Baptist Hospital,690,,2TN6,,Davidson,W,Heliport,,,,Nashville,St Louis,06/1987,TN,-86.738886944167,36.1375572221123
"POINT (-86.8088888885208 36.1536111113227)",,,1,Tennessee,Centennial Medical Center Tower,617,,7TN2,,Davidson,W,Heliport,,,,Nashville,St Louis,07/1995,TN,-86.8088888885208,36.1536111113227
"POINT (-86.826861111406 36.1529444444897)",,,,Tennessee,Parthenon,600,,61TN,,Davidson,,Heliport,,,,Nashville,St Louis,08/2010,TN,-86.826861111406,36.1529444444897
"POINT (-86.7598333335494 36.0995000002348)",,,1,Tennessee,Tennessee Army & Air National Guard,603,,TN33,,Davidson,W,Heliport,,,,Nashville,St Louis,04/1974,TN,-86.7598333335494,36.0995000002348
"POINT (-87.8619716664298 36.141169444321)",,,,Tennessee,Wsmv-Tv,650,,TN60,,Davidson,E,Heliport,,,,Nashville,St Louis,05/1979,TN,-87.8619716664298,36.141169444321
"POINT (-86.8436111107701 36.1292244441716)",,,,Tennessee,St Thomas Hospital,497,,TN34,,Davidson,W,Heliport,,,,Nashville,Atlanta,01/1975,TN,-86.8436111107701,36.1292244441716
"POINT (-86.6791633337496 36.2083880551942)",,,1,Tennessee,Mc Gavock,525,,TN84,,Davidson,W,Heliport,,,,Nashville,St Louis,07/1982,TN,-86.6791633337496,36.2083880551942
"POINT (-98.462402777738 29.8316333329896)",,,,Texas,Saber,1174,,41XA,,Comal,,Heliport,,,,Spring Branch,San Antonio,03/2013,TX,-98.462402777738,29.8316333329896
"POINT (-86.8018527774641 36.1418333334106)",,,2,Tennessee,Vanderbilt University Medical Center,728,,TN35,,Davidson,W,Heliport,,,,Nashville,Atlanta,11/1989,TN,-86.8018527774641,36.1418333334106
"POINT (-86.6547186109018 36.0931144445183)",,,1,Tennessee,Ginny 'B',650,,TN55,,Davidson,W,Heliport,,,,Nashville,St Louis,02/1979,TN,-86.6547186109018,36.0931144445183
"POINT (-86.6083333331468 36.1777777775982)",,,2,Tennessee,Summit Medical Center,530,,9TN0,,Davidson,W,Heliport,,,,Nashville,St Louis,06/1999,TN,-86.6083333331468,36.1777777775982
"POINT (-83.2263888891218 35.977499999722)",,,4,Tennessee,Van Stratum,1160,,7TN8,,Cocke,W,Heliport,,,,Newport,Atlanta,11/1996,TN,-83.2263888891218,35.977499999722
"POINT (-83.2961111106725 35.9577777780424)",,,4,Tennessee,Jacques,1160,,7TN9,,Jefferson,W,Heliport,,,,Newport,Atlanta,01/1997,TN,-83.2961111106725,35.9577777780424
"POINT (-83.1838777774892 35.9652333331364)",,,,Tennessee,Cocke County Baptist Hospital,1138,,26TN,,Cocke,,Heliport,,,,Newport,Atlanta,06/2012,TN,-83.1838777774892,35.9652333331364
"POINT (-84.2455555551883 36.0250500001442)",,,,Tennessee,Methodist Medical Center Of Oak Ridge Hospital,938,,90TN,,Anderson,,Heliport,,,,Oak Ridge,Cincinnati,09/2013,TN,-84.2455555551883,36.0250500001442
"POINT (-88.3095861115276 36.2973416667498)",,,1,Tennessee,Henry County Medical Center,491,,TN46,,Henry,E,Heliport,,,,Paris,Memphis,07/1977,TN,-88.3095861115276,36.2973416667498
"POINT (-88.295876110798 36.3083905554006)",,,1,Tennessee,Mobley-Wood,432,,TN76,,Henry,E,Heliport,,,,Paris,St Louis,08/1981,TN,-88.295876110798,36.3083905554006
"POINT (-88.0922222219916 36.4697222222575)",,,,Tennessee,Cabin Pad,500,,47TN,,Henry,,Heliport,,,,Paris,Memphis,01/2008,TN,-88.0922222219916,36.4697222222575
"POINT (-88.1222222217778 35.6361111109392)",,,,Tennessee,Decatur County Hospital,520,,6TN5,,Decatur,E,Heliport,,,,Parsons,Memphis,03/1994,TN,-88.1222222217778,35.6361111109392
"POINT (-83.6393350001076 35.724256388578)",,,3,Tennessee,Pigeon Forge,1400,,3TN7,,Shelby,W,Heliport,,,,Pigeon Forge,Atlanta,02/1992,TN,-83.6393350001076,35.724256388578
"POINT (-83.6065561113973 35.7384236107858)",,,3,Tennessee,Boondocks,1500,,5TN3,,Sevier,W,Heliport,,,,Pigeon Forge,Atlanta,04/1993,TN,-83.6065561113973,35.7384236107858
"POINT (-83.606834722086 35.7903674997053)",,,3,Tennessee,Waldens Creek,1000,,6TN0,,Sevier,W,Heliport,,,,Pigeon Forge,Atlanta,01/1994,TN,-83.606834722086,35.7903674997053
"POINT (-85.1908749996998 35.6201500003312)",,,4,Tennessee,Bledsoe County Hospital,957,,29TN,,Bledsoe,W,Heliport,,,,Pikeville,Atlanta,08/2008,TN,-85.1908749996998,35.6201500003312
"POINT (-87.6725000002401 35.6744444447225)",,,,Tennessee,Pleasantville Pentacostal Church,582,,46TN,,Hickman,,Heliport,,,,Pleasantville,Atlanta,01/2008,TN,-87.6725000002401,35.6744444447225
"POINT (-89.5394444447304 35.7430555556504)",,,1,Tennessee,Lauderdale Community Hospital,415,,2TN1,,Lauderdale,E,Heliport,,,,Ripley,Memphis,10/1991,TN,-89.5394444447304,35.7430555556504
"POINT (-83.0187758329058 36.4003722224592)",,,4,Tennessee,Hawkins County Memorial Hospital,1250,,6TN2,,Hawkins,W,Heliport,,,,Rogersville,Cincinnati,01/1994,TN,-83.0187758329058,36.4003722224592
"POINT (-88.219202777681 35.2181366667402)",,,,Tennessee,Hardin County General Hospital,450,,5TN6,,Hardin,E,Heliport,,,,Savannah,Memphis,04/1993,TN,-88.219202777681,35.2181366667402
"POINT (-88.2223969442863 35.159224722321)",,,,Tennessee,Tgp Station 856,484,,5TN7,,Hardin,E,Heliport,,,,Savannah,Memphis,04/1993,TN,-88.2223969442863,35.159224722321
"POINT (-83.5780555552288 35.8959225002653)",,,3,Tennessee,Sixty Six,1010,,6TN3,,Sevier,W,Heliport,,,,Sevierville,Atlanta,01/1994,TN,-83.5780555552288,35.8959225002653
"POINT (-83.5794444440828 35.922499999912)",,,5,Tennessee,Eagles Landing,1000,,03TN,,Sevier,W,Heliport,,,,Sevierville,Atlanta,04/2001,TN,-83.5794444440828,35.922499999912
"POINT (-86.4733272224207 35.4931277776131)",,,,Tennessee,Bedford Hospital,820,,TN15,,Bedford,E,Heliport,,,,Shelbyville,Atlanta,08/1988,TN,-86.4733272224207,35.4931277776131
"POINT (-85.8289361109557 35.9610166670189)",,,3,Tennessee,Dekalb Baptist Hospital,1114,,35TN,,De Kalb,W,Heliport,,,,Smithville,Atlanta,04/2010,TN,-85.8289361109557,35.9610166670189
"POINT (-89.3525713890619 35.235363610881)",,,2,Tennessee,Methodist Hospital,400,,TN27,,Fayette,E,Heliport,,,,Somerville,New Orleans,11/1989,TN,-89.3525713890619,35.235363610881
"POINT (-85.4780555551639 35.949444444601)",,,3,Tennessee,White County Community Hospital,1100,,TN88,,White,W,Heliport,,,,Sparta,Atlanta,12/2000,TN,-85.4780555551639,35.949444444601
"POINT (-86.8868083331588 36.4776944443003)",,,2,Tennessee,Northcrest Medical Center,696,,TN00,,Robertson,W,Heliport,,,,Springfield,St Louis,02/2001,TN,-86.8868083331588,36.4776944443003
"POINT (-84.455277777538 35.6094444441102)",,,,Tennessee,Univ Of Tennessee Lifestar Sweetwater,947,,37TN,,Anderson,,Heliport,,,,Sweetwater,Atlanta,11/2006,TN,-84.455277777538,35.6094444441102
"POINT (-84.4551805555697 35.6094916668034)",,,,Tennessee,Sweetwater Fd,966,,49TN,,Monroe,,Heliport,,,,Sweetwater,Atlanta,03/2013,TN,-84.4551805555697,35.6094916668034
"POINT (-89.0467316663199 36.4139524998702)",,,1,Tennessee,Baptist Memorial Hospital,360,,2TN9,,Obion,E,Heliport,,,,Union City,St Louis,09/1987,TN,-89.0467316663199,36.4139524998702
"POINT (-84.2674999998007 35.5983333336315)",,,4,Tennessee,Bear Mountain,930,,13TN,,Monroe,W,Heliport,,,,Vonore,Atlanta,09/2002,TN,-84.2674999998007,35.5983333336315
"POINT (-87.7928583337585 36.076058333074)",,,,Tennessee,Three Rivers Hospital,677,,TN72,,Humphreys,,Heliport,,,,Waverly,St Louis,11/2011,TN,-87.7928583337585,36.076058333074
"POINT (-87.7566916663464 35.3255166665444)",,,,Tennessee,Wayne Medical Center,749,,TN24,,Wayne,,Heliport,,,,Waynesboro,Atlanta,09/2011,TN,-87.7566916663464,35.3255166665444
"POINT (-85.5194097220506 35.202851944206)",,,1,Tennessee,Valley View Assisted Living,750,,TN42,,Marion,W,Heliport,,,,Whitwell,Atlanta,04/1990,TN,-85.5194097220506,35.202851944206
"POINT (-86.0899166669479 35.1742805558465)",,,3,Tennessee,Southern Tennessee Medical Center,984,,32TN,,Franklin,W,Heliport,,,,Winchester,Atlanta,07/2008,TN,-86.0899166669479,35.1742805558465
"POINT (-86.0717472225354 35.8319722223492)",,,,Tennessee,Stones River Hospital,716,,TN38,,Rutherford,,Heliport,,,,Woodbury,Atlanta,03/2013,TN,-86.0717472225354,35.8319722223492
"POINT (-99.7428655554982 32.3745716663111)",,,8,Texas,Abilene Rgnl Medical Center,1800,,4TX1,,Taylor,E,Heliport,,,,Abilene,Dallas-Ft Worth,02/1992,TX,-99.7428655554982,32.3745716663111
"POINT (-99.734308333459 32.4706111109861)",,,8,Texas,Hendrick Medical Center,1704,,TA38,,Taylor,E,Heliport,,,,Abilene,Dallas-Ft Worth,03/1991,TX,-99.734308333459,32.4706111109861
"POINT (-95.161319722279 29.384957777531)",,,6,Texas,Golden Pegasus Ranch,31,,76TS,,Galveston,E,Heliport,,,,Algoa,Houston,06/1987,TX,-95.161319722279,29.384957777531
"POINT (-96.5669444442837 33.0905555556914)",,,6,Texas,Gmf Ranch,550,,TX84,,Collin,E,Heliport,,,,Allen/Lucas,Dallas-Ft Worth,08/1995,TX,-96.5669444442837,33.0905555556914
"POINT (-96.6861111113738 33.0916666663383)",,,6,Texas,Eds,602,,0XS4,,Collin,E,Heliport,,,,Allen,Dallas-Ft Worth,02/1998,TX,-96.6861111113738,33.0916666663383
"POINT (-96.6724000003264 33.1169694441071)",,,,Texas,Presbyterian Hospital Of Allen,664,,XA53,,Collin,,Heliport,,,,Allen,Dallas-Ft Worth,09/2009,TX,-96.6724000003264,33.1169694441071
"POINT (-103.66944444465 30.3847222225938)",,,9,Texas,Big Bend Rgnl Med Ctr,4435,,17TS,,Brewster,E,Heliport,,,,Alpine,El Paso,02/2002,TX,-103.66944444465,30.3847222225938
"POINT (-95.1902083335822 29.2313505557027)",,,6,Texas,Amoco,13,,TA74,,Brazoria,E,Heliport,,,,Alvin,Houston,03/1991,TX,-95.1902083335822,29.2313505557027
"POINT (-95.2363230558417 29.4535686108866)",,,6,Texas,D W C,39,,1TA3,,Brazoria,E,Heliport,,,,Alvin,Houston,11/1980,TX,-95.2363230558417,29.4535686108866
"POINT (-101.920277777497 35.1949999999382)",,,,Texas,Baptist St Anthony's Hospital,3688,,6TX5,,Potter,,Heliport,,,,Amarillo,Dallas-Ft Worth,04/2008,TX,-101.920277777497,35.1949999999382
"POINT (-95.4374399998778 29.2032980559046)",,,6,Texas,Intermedics,34,,3TS4,,Brazoria,E,Heliport,,,,Angleton,Houston,07/1985,TX,-95.4374399998778,29.2032980559046
"POINT (-97.1591563887528 27.913356389264)",,,7,Texas,North Bay General Hospital Inc,9,,TE00,,San Patricio,E,Heliport,,,,Aransas Pass,Brownsville,07/1987,TX,-97.1591563887528,27.913356389264
"POINT (-97.153863888798 33.1274249997327)",,,6,Texas,Hawk Nest,657,,TA48,,Denton,E,Heliport,,,,Argyle,Dallas-Ft Worth,06/1997,TX,-97.153863888798,33.1274249997327
"POINT (-97.1822222218941 33.0758333336548)",,,6,Texas,Furst Ranch,725,,24XS,,Denton,E,Heliport,,,,Argyle,Dallas-Ft Worth,02/2002,TX,-97.1822222218941,33.0758333336548
"POINT (-97.1469444446421 33.0980555554856)",,,,Texas,Barbaro North,632,,94TE,,Denton,,Heliport,,,,Argyle,Dallas-Ft Worth,07/2009,TX,-97.1469444446421,33.0980555554856
"POINT (-97.085084167067 32.7510749998668)",,,6,Texas,The Ballpark In Arlington,560,,TX08,,Tarrant,E,Heliport,,,,Arlington,Dallas-Ft Worth,06/2000,TX,-97.085084167067,32.7510749998668
"POINT (-97.1113888885415 32.6925000001645)",,,,Texas,Medical Center Arlington,664,,TE80,,Tarrant,,Heliport,,,,Arlington,Dallas-Ft Worth,10/2005,TX,-97.1113888885415,32.6925000001645
